x-axis,1,2
second,Volt,Volt
-20.000E-03,+0.0E+00,-23.078E-03
-18.850E-03,-7.538E-03,-3.480E-03
-17.700E-03,+7.538E-03,-7.500E-03
-16.550E-03,+0.0E+00,-19.058E-03
-15.400E-03,-8.040E-03,-7.500E-03
-14.250E-03,-8.040E-03,+540E-06
-13.100E-03,+0.0E+00,+38E-06
-11.950E-03,-4.020E-03,-3.982E-03
-10.800E-03,+0.0E+00,+8.078E-03
-9.650E-03,-8.040E-03,-7.500E-03
-8.500E-03,+15.578E-03,-15.038E-03
-7.350E-03,-8.040E-03,-3.480E-03
-6.200E-03,+0.0E+00,-7.500E-03
-5.050E-03,-12.060E-03,+540E-06
-3.900E-03,+0.0E+00,-23.078E-03
-2.750E-03,-4.020E-03,-3.982E-03
-1.600E-03,+0.0E+00,-7.500E-03
-450E-06,+4.020E-03,-7.500E-03
+700E-06,-209.045E-03,+450.289E-03
+1.850E-03,-228.643E-03,+269.384E-03
+3.000E-03,-192.462E-03,+161.344E-03
+4.150E-03,-168.844E-03,+92.500E-03
+5.300E-03,-128.141E-03,+40.741E-03
+6.450E-03,-104.020E-03,+12.098E-03
+7.600E-03,-96.482E-03,-15.540E-03
+8.750E-03,-80.402E-03,-39.661E-03
+9.900E-03,-48.241E-03,-63.279E-03
+11.050E-03,-40.201E-03,+48.781E-03
+12.200E-03,-64.322E-03,+40.239E-03
+13.350E-03,-80.402E-03,+20.641E-03
+14.500E-03,-96.482E-03,+8.580E-03
+15.650E-03,-116.583E-03,-23.580E-03
+16.800E-03,-136.683E-03,-71.319E-03
+17.950E-03,-168.844E-03,-124.083E-03
+19.100E-03,-217.085E-03,-176.344E-03
+20.250E-03,-265.327E-03,-300.465E-03
+21.400E-03,-184.925E-03,-505.992E-03
+22.550E-03,+51.759E-03,-525.590E-03
+23.700E-03,+144.724E-03,-329.108E-03
+24.850E-03,+148.241E-03,-228.103E-03
+26.000E-03,+120.101E-03,-136.143E-03
+27.150E-03,+104.523E-03,-95.440E-03
+28.300E-03,+88.442E-03,-47.198E-03
+29.450E-03,+84.422E-03,-15.540E-03
+30.600E-03,+72.362E-03,+8.078E-03
+31.750E-03,+72.362E-03,+24.661E-03
+32.900E-03,+0.0E+00,+8.078E-03
+34.050E-03,+56.281E-03,-35.641E-03
+35.200E-03,+79.899E-03,-15.540E-03
+36.350E-03,+88.442E-03,-11.520E-03
+37.500E-03,+104.020E-03,+32.198E-03
+38.650E-03,+112.563E-03,+64.862E-03
+39.800E-03,+136.683E-03,+105.063E-03
+40.950E-03,+152.764E-03,+197.525E-03
+42.100E-03,+152.764E-03,+306.068E-03
+43.250E-03,+95.980E-03,+482.952E-03
+44.400E-03,-160.804E-03,+482.450E-03
+45.550E-03,-228.643E-03,+289.485E-03
+46.700E-03,-192.462E-03,+177.425E-03
+47.850E-03,-156.281E-03,+101.043E-03
+49.000E-03,-112.563E-03,+48.781E-03
+50.150E-03,-100.503E-03,+12.601E-03
+51.300E-03,-88.442E-03,-15.540E-03
+52.450E-03,-88.442E-03,-35.641E-03
+53.600E-03,-56.281E-03,-55.741E-03
+54.750E-03,-44.221E-03,-47.701E-03
+55.900E-03,-55.779E-03,+32.701E-03
+57.050E-03,-67.839E-03,+28.681E-03
+58.200E-03,-64.322E-03,+16.621E-03
+59.350E-03,-96.482E-03,-15.540E-03
+60.500E-03,-128.141E-03,-39.661E-03
+61.650E-03,-152.764E-03,-83.379E-03
+62.800E-03,-200.503E-03,-143.681E-03
+63.950E-03,-236.683E-03,-236.646E-03
+65.100E-03,-232.663E-03,-409.510E-03
+66.250E-03,-19.598E-03,-509.510E-03
+67.400E-03,+120.603E-03,-360.766E-03
+68.550E-03,+116.583E-03,-232.123E-03
+69.700E-03,+104.523E-03,-159.761E-03
+70.850E-03,+88.442E-03,-91.922E-03
+72.000E-03,+95.980E-03,-47.701E-03
+73.150E-03,+80.402E-03,-27.098E-03
+74.300E-03,+63.819E-03,+38E-06
+75.450E-03,+52.261E-03,+16.621E-03
+76.600E-03,+56.281E-03,+16.621E-03
+77.750E-03,+36.181E-03,-35.138E-03
+78.900E-03,+63.819E-03,-7.500E-03
+80.050E-03,+68.342E-03,+4.560E-03
+81.200E-03,+64.322E-03,+40.239E-03
+82.350E-03,+72.362E-03,+56.822E-03
+83.500E-03,+95.980E-03,+88.982E-03
+84.650E-03,+104.523E-03,+169.384E-03
+85.800E-03,+128.141E-03,+265.867E-03
+86.950E-03,+51.759E-03,+398.530E-03
+88.100E-03,-168.342E-03,+426.671E-03
+89.250E-03,-248.744E-03,+257.324E-03
+90.400E-03,-208.543E-03,+129.183E-03
+91.550E-03,-160.804E-03,+76.420E-03
+92.700E-03,-120.101E-03,+40.239E-03
+93.850E-03,-100.503E-03,+8.580E-03
+95.000E-03,-72.362E-03,-23.580E-03
+96.150E-03,-55.779E-03,-43.681E-03
+97.300E-03,-55.779E-03,-39.158E-03
+98.450E-03,-35.678E-03,-55.741E-03
+99.600E-03,-32.161E-03,+40.741E-03
+100.750E-03,-52.261E-03,+48.781E-03
+101.900E-03,-64.322E-03,+24.158E-03
+103.050E-03,-75.879E-03,+540E-06
+104.200E-03,-80.402E-03,-15.540E-03
+105.350E-03,-128.643E-03,-51.219E-03
+106.500E-03,-160.302E-03,-95.942E-03
+107.650E-03,-192.965E-03,-180.364E-03
+108.800E-03,-217.085E-03,-296.947E-03
+109.950E-03,-79.899E-03,-421.570E-03
+111.100E-03,+80.402E-03,-336.646E-03
+112.250E-03,+100.503E-03,-236.143E-03
+113.400E-03,+88.442E-03,-151.721E-03
+114.550E-03,+83.920E-03,-95.942E-03
+115.700E-03,+72.362E-03,-39.661E-03
+116.850E-03,+68.342E-03,-31.621E-03
+118.000E-03,+48.241E-03,+38E-06
+119.150E-03,+40.201E-03,+8.580E-03
+120.300E-03,+31.658E-03,+16.118E-03
+121.450E-03,+32.161E-03,-27.601E-03
+122.600E-03,+40.201E-03,-15.540E-03
+123.750E-03,+48.241E-03,-15.038E-03
+124.900E-03,+48.241E-03,+8.580E-03
+126.050E-03,+59.799E-03,+32.701E-03
+127.200E-03,+64.322E-03,+72.399E-03
+128.350E-03,+83.920E-03,+129.183E-03
+129.500E-03,+72.362E-03,+193.003E-03
+130.650E-03,+48.241E-03,+289.987E-03
+131.800E-03,-96.482E-03,+353.807E-03
+132.950E-03,-201.005E-03,+237.224E-03
+134.100E-03,-176.382E-03,+129.183E-03
+135.250E-03,-136.181E-03,+76.922E-03
+136.400E-03,-112.060E-03,+32.701E-03
+137.550E-03,-75.879E-03,-3.480E-03
+138.700E-03,-72.362E-03,-7.500E-03
+139.850E-03,-56.281E-03,-31.621E-03
+141.000E-03,-32.161E-03,-31.621E-03
+142.150E-03,-24.121E-03,-39.661E-03
+143.300E-03,-23.618E-03,+24.661E-03
+144.450E-03,-16.080E-03,+24.661E-03
+145.600E-03,-32.161E-03,+24.158E-03
+146.750E-03,-48.241E-03,+4.058E-03
+147.900E-03,-64.322E-03,-31.118E-03
+149.050E-03,-88.442E-03,-27.098E-03
+150.200E-03,-112.563E-03,-63.781E-03
+151.350E-03,-136.683E-03,-112.023E-03
+152.500E-03,-160.804E-03,-184.384E-03
+153.650E-03,-104.020E-03,-300.967E-03
+154.800E-03,+32.161E-03,-296.445E-03
+155.950E-03,+72.362E-03,-192.425E-03
+157.100E-03,+79.899E-03,-136.143E-03
+158.250E-03,+64.322E-03,-91.420E-03
+159.400E-03,+48.241E-03,-55.239E-03
+160.550E-03,+51.759E-03,-23.078E-03
+161.700E-03,+48.241E-03,-7.500E-03
+162.850E-03,+36.181E-03,+4.058E-03
+164.000E-03,+15.578E-03,+540E-06
+165.150E-03,+0.0E+00,-23.580E-03
+166.300E-03,+23.618E-03,-23.078E-03
+167.450E-03,+12.060E-03,-23.580E-03
+168.600E-03,+31.658E-03,+540E-06
+169.750E-03,+35.678E-03,+8.580E-03
+170.900E-03,+55.779E-03,+32.701E-03
+172.050E-03,+48.241E-03,+68.379E-03
+173.200E-03,+55.779E-03,+121.143E-03
+174.350E-03,+39.698E-03,+181.445E-03
+175.500E-03,-48.241E-03,+249.786E-03
+176.650E-03,-140.704E-03,+184.962E-03
+177.800E-03,-144.724E-03,+104.560E-03
+178.950E-03,-108.040E-03,+52.802E-03
+180.100E-03,-80.402E-03,+16.621E-03
+181.250E-03,-71.859E-03,+8.580E-03
+182.400E-03,-40.201E-03,-7.500E-03
+183.550E-03,-36.181E-03,-43.178E-03
+184.700E-03,-23.618E-03,-31.118E-03
+185.850E-03,-8.040E-03,-39.158E-03
+187.000E-03,+15.578E-03,+24.158E-03
+188.150E-03,+0.0E+00,+16.621E-03
+189.300E-03,-8.040E-03,+16.621E-03
+190.450E-03,-27.638E-03,+12.098E-03
+191.600E-03,-32.161E-03,+540E-06
+192.750E-03,-51.759E-03,-15.540E-03
+193.900E-03,-71.859E-03,-23.580E-03
+195.050E-03,-92.462E-03,-43.178E-03
+196.200E-03,-128.643E-03,-87.902E-03
+197.350E-03,-128.643E-03,-176.344E-03
+198.500E-03,-24.121E-03,-200.465E-03
+199.650E-03,+23.618E-03,-144.183E-03
+200.800E-03,+32.161E-03,-111.520E-03
+201.950E-03,+20.101E-03,-71.319E-03
+203.100E-03,+24.121E-03,-55.239E-03
+204.250E-03,+19.598E-03,-19.058E-03
+205.400E-03,+31.658E-03,-7.500E-03
+206.550E-03,+16.080E-03,-3.982E-03
+207.700E-03,-7.538E-03,+8.580E-03
+208.850E-03,+3.518E-03,-11.520E-03
+210.000E-03,-15.578E-03,-23.580E-03
+211.150E-03,+8.040E-03,-23.580E-03
+212.300E-03,+8.040E-03,+540E-06
+213.450E-03,+16.080E-03,-3.480E-03
+214.600E-03,+8.040E-03,+16.621E-03
+215.750E-03,+15.578E-03,+28.178E-03
+216.900E-03,+15.578E-03,+64.862E-03
+218.050E-03,+8.040E-03,+117.123E-03
+219.200E-03,-24.121E-03,+153.304E-03
+220.350E-03,-104.523E-03,+116.621E-03
+221.500E-03,-112.060E-03,+72.399E-03
+222.650E-03,-83.920E-03,+12.098E-03
+223.800E-03,-55.779E-03,+38E-06
+224.950E-03,-43.719E-03,-15.038E-03
+226.100E-03,-23.618E-03,-15.540E-03
+227.250E-03,-20.101E-03,-27.601E-03
+228.400E-03,-8.040E-03,-23.580E-03
+229.550E-03,+8.040E-03,-27.098E-03
+230.700E-03,+0.0E+00,-23.580E-03
+231.850E-03,+16.080E-03,+8.580E-03
+233.000E-03,+23.618E-03,+8.580E-03
+234.150E-03,-4.020E-03,+20.138E-03
+235.300E-03,-24.121E-03,+16.621E-03
+236.450E-03,-20.101E-03,+20.138E-03
+237.600E-03,-39.698E-03,+8.078E-03
+238.750E-03,-43.719E-03,-7.500E-03
+239.900E-03,-87.940E-03,-15.540E-03
+241.050E-03,-108.040E-03,-51.219E-03
+242.200E-03,-80.402E-03,-79.862E-03
+243.350E-03,-16.080E-03,-91.420E-03
+244.500E-03,-15.578E-03,-71.822E-03
+245.650E-03,-4.020E-03,-51.721E-03
+246.800E-03,+0.0E+00,-31.118E-03
+247.950E-03,+0.0E+00,-15.038E-03
+249.100E-03,+0.0E+00,-7.500E-03
+250.250E-03,-4.020E-03,-7.500E-03
+251.400E-03,+0.0E+00,+8.078E-03
+252.550E-03,-8.040E-03,-7.500E-03
+253.700E-03,-24.121E-03,-7.500E-03
+254.850E-03,-8.040E-03,-7.500E-03
+256.000E-03,-15.578E-03,+540E-06
+257.150E-03,-12.060E-03,-7.500E-03
+258.300E-03,-7.538E-03,+540E-06
+259.450E-03,-20.101E-03,+4.560E-03
+260.600E-03,-8.040E-03,+16.621E-03
+261.750E-03,-32.161E-03,+40.741E-03
+262.900E-03,-48.241E-03,+40.741E-03
+264.050E-03,-88.442E-03,+28.178E-03
+265.200E-03,-72.362E-03,+38E-06
+266.350E-03,-47.739E-03,-15.540E-03
+267.500E-03,-24.121E-03,-23.580E-03
+268.650E-03,-24.121E-03,-27.601E-03
+269.800E-03,+0.0E+00,-31.621E-03
+270.950E-03,+0.0E+00,-27.601E-03
+272.100E-03,+8.040E-03,-23.580E-03
+273.250E-03,+12.060E-03,-27.098E-03
+274.400E-03,+16.080E-03,-7.500E-03
+275.550E-03,+32.161E-03,+38E-06
+276.700E-03,+24.121E-03,+540E-06
+277.850E-03,+19.598E-03,+12.601E-03
+279.000E-03,-7.538E-03,+8.580E-03
+280.150E-03,+7.538E-03,+24.661E-03
+281.300E-03,-15.578E-03,+24.661E-03
+282.450E-03,-15.578E-03,+36.219E-03
+283.600E-03,-24.121E-03,+24.661E-03
+284.750E-03,-60.302E-03,+32.198E-03
+285.900E-03,-79.899E-03,+540E-06
+287.050E-03,-59.799E-03,-11.520E-03
+288.200E-03,-31.658E-03,-31.118E-03
+289.350E-03,-35.678E-03,-11.018E-03
+290.500E-03,-24.121E-03,-7.500E-03
+291.650E-03,-20.101E-03,+540E-06
+292.800E-03,-16.080E-03,+540E-06
+293.950E-03,-24.121E-03,-3.982E-03
+295.100E-03,-15.578E-03,-7.500E-03
+296.250E-03,-27.638E-03,-7.500E-03
+297.400E-03,-32.161E-03,+540E-06
+298.550E-03,-27.638E-03,-3.982E-03
+299.700E-03,-47.739E-03,-15.038E-03
+300.850E-03,-24.121E-03,-11.520E-03
+302.000E-03,-39.698E-03,-7.500E-03
+303.150E-03,-35.678E-03,-11.018E-03
+304.300E-03,-63.819E-03,-23.078E-03
+305.450E-03,-60.302E-03,-3.982E-03
+306.600E-03,-95.980E-03,-23.078E-03
+307.750E-03,-76.382E-03,-67.802E-03
+308.900E-03,-24.121E-03,-95.942E-03
+310.050E-03,-24.121E-03,-71.319E-03
+311.200E-03,+8.040E-03,-63.279E-03
+312.350E-03,+8.040E-03,-51.721E-03
+313.500E-03,+16.080E-03,-31.621E-03
+314.650E-03,+28.141E-03,-23.580E-03
+315.800E-03,+16.080E-03,-23.078E-03
+316.950E-03,+40.201E-03,-23.580E-03
+318.100E-03,+24.121E-03,-7.500E-03
+319.250E-03,+48.241E-03,-3.982E-03
+320.400E-03,+24.121E-03,-7.500E-03
+321.550E-03,+36.181E-03,+4.058E-03
+322.700E-03,+32.161E-03,+16.621E-03
+323.850E-03,+32.161E-03,+24.661E-03
+325.000E-03,+23.618E-03,+40.239E-03
+326.150E-03,+7.538E-03,+60.339E-03
+327.300E-03,+0.0E+00,+72.902E-03
+328.450E-03,-15.578E-03,+97.023E-03
+329.600E-03,-64.322E-03,+104.560E-03
+330.750E-03,-91.960E-03,+48.279E-03
+331.900E-03,-87.940E-03,+24.661E-03
+333.050E-03,-56.281E-03,+8.580E-03
+334.200E-03,-48.241E-03,+540E-06
+335.350E-03,-43.719E-03,+540E-06
+336.500E-03,-39.698E-03,+540E-06
+337.650E-03,-35.678E-03,-3.982E-03
+338.800E-03,-32.161E-03,-7.500E-03
+339.950E-03,-39.698E-03,-11.018E-03
+341.100E-03,-31.658E-03,+540E-06
+342.250E-03,-43.719E-03,+540E-06
+343.400E-03,-16.080E-03,+8.078E-03
+344.550E-03,-40.201E-03,-15.540E-03
+345.700E-03,-48.241E-03,-15.540E-03
+346.850E-03,-47.739E-03,-23.580E-03
+348.000E-03,-56.281E-03,-31.621E-03
+349.150E-03,-76.382E-03,-47.701E-03
+350.300E-03,-88.442E-03,-63.781E-03
+351.450E-03,-91.960E-03,-132.123E-03
+352.600E-03,-24.121E-03,-144.183E-03
+353.750E-03,+4.020E-03,-107.500E-03
+354.900E-03,+16.080E-03,-87.902E-03
+356.050E-03,+24.121E-03,-71.822E-03
+357.200E-03,+31.658E-03,-55.239E-03
+358.350E-03,+44.221E-03,-43.681E-03
+359.500E-03,+32.161E-03,-23.078E-03
+360.650E-03,+23.618E-03,-11.018E-03
+361.800E-03,+40.201E-03,-7.500E-03
+362.950E-03,+32.161E-03,-19.560E-03
+364.100E-03,+55.779E-03,-7.500E-03
+365.250E-03,+43.719E-03,+4.058E-03
+366.400E-03,+40.201E-03,+8.580E-03
+367.550E-03,+36.181E-03,+28.178E-03
+368.700E-03,+32.161E-03,+56.822E-03
+369.850E-03,+32.161E-03,+64.359E-03
+371.000E-03,+23.618E-03,+88.982E-03
+372.150E-03,+3.518E-03,+125.163E-03
+373.300E-03,-48.241E-03,+145.264E-03
+374.450E-03,-112.563E-03,+124.661E-03
+375.600E-03,-88.442E-03,+64.359E-03
+376.750E-03,-87.940E-03,+32.198E-03
+377.900E-03,-56.281E-03,+8.580E-03
+379.050E-03,-52.261E-03,+4.560E-03
+380.200E-03,-55.779E-03,-7.500E-03
+381.350E-03,-43.719E-03,+540E-06
+382.500E-03,-40.201E-03,-7.500E-03
+383.650E-03,-32.161E-03,-11.520E-03
+384.800E-03,-31.658E-03,-23.078E-03
+385.950E-03,-40.201E-03,+540E-06
+387.100E-03,-32.161E-03,+8.580E-03
+388.250E-03,-59.799E-03,-3.480E-03
+389.400E-03,-48.241E-03,-7.500E-03
+390.550E-03,-51.759E-03,-11.018E-03
+391.700E-03,-87.940E-03,-31.621E-03
+392.850E-03,-76.382E-03,-43.681E-03
+394.000E-03,-112.563E-03,-63.781E-03
+395.150E-03,-104.523E-03,-140.163E-03
+396.300E-03,-55.779E-03,-184.384E-03
+397.450E-03,+3.518E-03,-139.661E-03
+398.600E-03,+24.121E-03,-103.982E-03
+399.750E-03,+23.618E-03,-83.379E-03
+400.900E-03,+47.739E-03,-55.741E-03
+402.050E-03,+36.181E-03,-47.701E-03
+403.200E-03,+40.201E-03,-23.580E-03
+404.350E-03,+43.719E-03,-11.018E-03
+405.500E-03,+40.201E-03,-23.078E-03
+406.650E-03,+36.181E-03,+4.560E-03
+407.800E-03,+56.281E-03,+38E-06
+408.950E-03,+40.201E-03,+540E-06
+410.100E-03,+47.739E-03,+8.580E-03
+411.250E-03,+40.201E-03,+32.701E-03
+412.400E-03,+39.698E-03,+40.741E-03
+413.550E-03,+44.221E-03,+60.339E-03
+414.700E-03,+24.121E-03,+97.023E-03
+415.850E-03,+16.080E-03,+129.183E-03
+417.000E-03,+7.538E-03,+193.003E-03
+418.150E-03,-96.482E-03,+172.902E-03
+419.300E-03,-120.101E-03,+88.982E-03
+420.450E-03,-91.960E-03,+48.279E-03
+421.600E-03,-80.402E-03,+32.701E-03
+422.750E-03,-64.322E-03,+28.681E-03
+423.900E-03,-55.779E-03,+8.580E-03
+425.050E-03,-60.302E-03,-3.982E-03
+426.200E-03,-40.201E-03,-15.038E-03
+427.350E-03,-44.221E-03,-19.560E-03
+428.500E-03,-40.201E-03,-31.118E-03
+429.650E-03,-31.658E-03,+12.601E-03
+430.800E-03,-55.779E-03,+8.580E-03
+431.950E-03,-47.739E-03,-3.480E-03
+433.100E-03,-48.241E-03,-7.500E-03
+434.250E-03,-56.281E-03,-19.058E-03
+435.400E-03,-64.322E-03,-23.580E-03
+436.550E-03,-96.482E-03,-51.721E-03
+437.700E-03,-104.020E-03,-79.862E-03
+438.850E-03,-128.643E-03,-132.123E-03
+440.000E-03,-71.859E-03,-200.465E-03
+441.150E-03,+8.040E-03,-176.344E-03
+442.300E-03,+39.698E-03,-120.063E-03
+443.450E-03,+27.638E-03,-91.420E-03
+444.600E-03,+32.161E-03,-63.781E-03
+445.750E-03,+44.221E-03,-39.661E-03
+446.900E-03,+24.121E-03,-39.158E-03
+448.050E-03,+44.221E-03,-15.540E-03
+449.200E-03,+32.161E-03,-7.500E-03
+450.350E-03,+43.719E-03,+8.580E-03
+451.500E-03,+16.080E-03,-23.580E-03
+452.650E-03,+39.698E-03,+540E-06
+453.800E-03,+47.739E-03,+540E-06
+454.950E-03,+43.719E-03,+16.621E-03
+456.100E-03,+40.201E-03,+32.198E-03
+457.250E-03,+52.261E-03,+44.761E-03
+458.400E-03,+40.201E-03,+80.440E-03
+459.550E-03,+43.719E-03,+113.103E-03
+460.700E-03,+32.161E-03,+177.425E-03
+461.850E-03,-51.759E-03,+193.505E-03
+463.000E-03,-112.563E-03,+136.721E-03
+464.150E-03,-75.879E-03,+76.922E-03
+465.300E-03,-80.402E-03,+48.781E-03
+466.450E-03,-64.322E-03,+32.701E-03
+467.600E-03,-55.779E-03,+32.198E-03
+468.750E-03,-56.281E-03,-3.480E-03
+469.900E-03,-32.161E-03,-15.540E-03
+471.050E-03,-24.121E-03,-3.480E-03
+472.200E-03,-39.698E-03,-15.540E-03
+473.350E-03,-35.678E-03,+38E-06
+474.500E-03,-47.739E-03,+8.580E-03
+475.650E-03,-36.181E-03,-3.480E-03
+476.800E-03,-47.739E-03,-7.500E-03
+477.950E-03,-56.281E-03,-15.540E-03
+479.100E-03,-64.322E-03,-39.158E-03
+480.250E-03,-84.422E-03,-35.138E-03
+481.400E-03,-104.020E-03,-63.781E-03
+482.550E-03,-120.603E-03,-120.063E-03
+483.700E-03,-87.940E-03,-184.384E-03
+484.850E-03,+8.040E-03,-176.344E-03
+486.000E-03,+47.739E-03,-135.641E-03
+487.150E-03,+40.201E-03,-91.922E-03
+488.300E-03,+40.201E-03,-63.781E-03
+489.450E-03,+31.658E-03,-43.681E-03
+490.600E-03,+32.161E-03,-31.118E-03
+491.750E-03,+35.678E-03,-19.560E-03
+492.900E-03,+40.201E-03,-15.038E-03
+494.050E-03,+40.201E-03,+4.560E-03
+495.200E-03,+40.201E-03,-7.500E-03
+496.350E-03,+27.638E-03,-19.560E-03
+497.500E-03,+16.080E-03,-15.038E-03
+498.650E-03,+32.161E-03,+16.118E-03
+499.800E-03,+32.161E-03,+24.661E-03
+500.950E-03,+40.201E-03,+40.741E-03
+502.100E-03,+47.739E-03,+40.741E-03
+503.250E-03,+35.678E-03,+93.003E-03
+504.400E-03,+31.658E-03,+129.183E-03
+505.550E-03,-36.181E-03,+172.902E-03
+506.700E-03,-104.523E-03,+129.183E-03
+507.850E-03,-100.000E-03,+68.379E-03
+509.000E-03,-80.402E-03,+48.279E-03
+510.150E-03,-64.322E-03,+16.621E-03
+511.300E-03,-56.281E-03,-7.500E-03
+512.450E-03,-43.719E-03,-3.982E-03
+513.600E-03,-32.161E-03,-15.540E-03
+514.750E-03,-36.181E-03,-19.058E-03
+515.900E-03,-24.121E-03,-15.540E-03
+517.050E-03,-19.598E-03,+8.580E-03
+518.200E-03,-31.658E-03,+8.580E-03
+519.350E-03,-35.678E-03,+540E-06
+520.500E-03,-32.161E-03,+38E-06
+521.650E-03,-24.121E-03,-7.500E-03
+522.800E-03,-40.201E-03,-7.500E-03
+523.950E-03,-67.839E-03,-23.580E-03
+525.100E-03,-80.402E-03,-31.621E-03
+526.250E-03,-108.543E-03,-71.822E-03
+527.400E-03,-104.523E-03,-136.143E-03
+528.550E-03,-31.658E-03,-160.264E-03
+529.700E-03,+8.040E-03,-128.103E-03
+530.850E-03,+27.638E-03,-99.460E-03
+532.000E-03,+31.658E-03,-71.319E-03
+533.150E-03,+24.121E-03,-35.641E-03
+534.300E-03,+16.080E-03,-39.661E-03
+535.450E-03,+32.161E-03,-19.058E-03
+536.600E-03,+16.080E-03,-15.540E-03
+537.750E-03,+15.578E-03,+38E-06
+538.900E-03,+15.578E-03,+38E-06
+540.050E-03,+20.101E-03,-11.520E-03
+541.200E-03,+39.698E-03,-15.038E-03
+542.350E-03,+19.598E-03,+12.098E-03
+543.500E-03,+16.080E-03,+8.580E-03
+544.650E-03,+19.598E-03,+28.178E-03
+545.800E-03,+15.578E-03,+32.701E-03
+546.950E-03,+24.121E-03,+80.942E-03
+548.100E-03,+0.0E+00,+120.641E-03
+549.250E-03,-28.141E-03,+157.324E-03
+550.400E-03,-104.020E-03,+97.023E-03
